"go_id","go_name","aspect","n_pathway","n_matched","dsge","p_value","p_adj"
"GO:0031410","cytoplasmic vesicle","CC",377,374,0.112048090903539,0.0106098488544958,0.109338137050147
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP",21,19,0.705865371113437,0.0108273150872757,0.111154945762906
"GO:0005246","calcium channel regulator activity","MF",50,48,0.375955978715049,0.0111540365907073,0.113644901112867
"GO:0070301","cellular response to hydrogen peroxide","BP",59,57,0.339034620852911,0.0111539977074621,0.113644901112867
"GO:0045666","positive regulation of neuron differentiation","BP",60,53,0.353145600397814,0.0116055115866999,0.117800305579285
"GO:0001568","blood vessel development","BP",27,24,0.594291815729536,0.0119126684386038,0.120465186457791
"GO:0002040","sprouting angiogenesis","BP",32,32,0.489209046365374,0.0120276380352204,0.120723504442733
"GO:0010975","regulation of neuron projection development","BP",35,35,0.457875440040916,0.0119900485656239,0.120723504442733
"GO:0044331","cell-cell adhesion mediated by cadherin","BP",38,38,0.434188132086423,0.0121838714008643,0.121838714008643
"GO:0034614","cellular response to reactive oxygen species","BP",39,38,0.434015439160688,0.0122745674223408,0.122292738156163
"GO:0098693","regulation of synaptic vesicle cycle","BP",15,15,0.815920779392468,0.0126335660740242,0.125406722058328
"GO:0006654","phosphatidic acid biosynthetic process","BP",32,32,0.487469485479065,0.0127238851992135,0.125541690347929
"GO:0007517","muscle organ development","BP",58,57,0.336645977743817,0.0127401567241972,0.125541690347929
"GO:0001556","oocyte maturation","BP",17,15,0.813722392645782,0.013012245698167,0.125924958369358
"GO:0006813","potassium ion transport","BP",113,110,0.221479266375565,0.0128291187367866,0.125924958369358
"GO:0050919","negative chemotaxis","BP",38,38,0.432760486909622,0.0129518291707884,0.125924958369358
"GO:0098686","hippocampal mossy fiber to CA3 synapse","CC",42,42,0.404582771080393,0.0129788938211453,0.125924958369358
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","BP",28,28,0.530715137055963,0.0129851383204336,0.125924958369358
"GO:0042552","myelination","BP",45,44,0.396292441419924,0.0133223411139346,0.128465432170084
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process","BP",32,21,0.637968011114042,0.0139521111311383,0.133890263703455
"GO:0140677","molecular function activator activity","MF",25,25,0.565829257336346,0.0139840942090275,0.133890263703455
"GO:0050918","positive chemotaxis","BP",52,40,0.417655684522897,0.0140934145702956,0.134460139009888
"GO:0019894","kinesin binding","MF",44,42,0.401986421226244,0.0146283794962706,0.139072621971587
"GO:0001525","angiogenesis","BP",142,137,0.198356080274002,0.0147152151745594,0.139407301653721
"GO:0048812","neuron projection morphogenesis","BP",65,63,0.314495033574157,0.0148068778770051,0.139785210726971
"GO:0042391","regulation of membrane potential","BP",67,61,0.319955245841222,0.0148753461828505,0.139942281162705
"GO:2000379","positive regulation of reactive oxygen species metabolic process","BP",33,33,0.468148204568064,0.0154015423358353,0.144389459398455
"GO:0040029","epigenetic regulation of gene expression","BP",62,50,0.362074733941169,0.0154732926823274,0.144560173848734
"GO:0022857","transmembrane transporter activity","MF",241,217,0.151162527301874,0.0156407827057004,0.145621080363417
"GO:0007422","peripheral nervous system development","BP",17,17,0.737028229143255,0.0157852510462281,0.14638256898849
"GO:0070498","interleukin-1-mediated signaling pathway","BP",32,23,0.597684307586004,0.0158582890988925,0.14638256898849
"GO:0072659","protein localization to plasma membrane","BP",136,129,0.203290329267955,0.0158852195235658,0.14638256898849
"GO:0009725","response to hormone","BP",53,53,0.347139247941425,0.0162474231612909,0.148202846403667
"GO:0030659","cytoplasmic vesicle membrane","CC",189,185,0.165264429892611,0.0161403492991432,0.148202846403667
"GO:0060291","long-term synaptic potentiation","BP",75,37,0.438723179257111,0.0162136337503567,0.148202846403667
"GO:0007269","neurotransmitter secretion","BP",30,26,0.550133926063331,0.0166265241187575,0.151150219261432
"GO:0051895","negative regulation of focal adhesion assembly","BP",20,20,0.654815323782525,0.0167831729800845,0.152062305524256
"GO:0003148","outflow tract septum morphogenesis","BP",25,25,0.558427717010133,0.0169464541369053,0.153028181169379
"GO:0045776","negative regulation of blood pressure","BP",24,22,0.614172216194595,0.0170567587492775,0.153510828743498
"GO:0007520","myoblast fusion","BP",17,16,0.755654055028216,0.0171146853615582,0.153520433475771
"GO:0005267","potassium channel activity","MF",43,41,0.407192010978139,0.017679547061526,0.157540518370034
"GO:0010468","regulation of gene expression","BP",570,245,0.140798296021695,0.0176562723539052,0.157540518370034
"GO:0001046","core promoter sequence-specific DNA binding","MF",37,21,0.626426018147876,0.0177432298852871,0.157587897007484
"GO:0009101","glycoprotein biosynthetic process","BP",100,98,0.238032332811454,0.017872257406192,0.158213426218749
"GO:0005902","microvillus","CC",72,68,0.296801334438686,0.0180360641309634,0.1589995194915
"GO:0030594","neurotransmitter receptor activity","MF",41,31,0.487273243850573,0.0181377229642156,0.1589995194915
"GO:0071364","cellular response to epidermal growth factor stimulus","BP",45,44,0.389395010109441,0.01808271672763,0.1589995194915
"GO:0006644","phospholipid metabolic process","BP",59,56,0.334226163675953,0.0183795336304308,0.159347431025246
"GO:0030673","axolemma","CC",15,15,0.787800168035792,0.0184276836798452,0.159347431025246
"GO:0031092","platelet alpha granule membrane","CC",17,16,0.75093178624433,0.0184327071298867,0.159347431025246
"GO:0050808","synapse organization","BP",60,58,0.326100056243472,0.0185026562825913,0.159347431025246
"GO:0055038","recycling endosome membrane","CC",113,106,0.226926484389326,0.0184575734017474,0.159347431025246
"GO:1902430","negative regulation of amyloid-beta formation","BP",35,20,0.6492642623441,0.0185315160525656,0.159347431025246
"GO:0031175","neuron projection development","BP",130,129,0.202185489658285,0.0186196804508995,0.15959726100771
"GO:0005521","lamin binding","MF",18,18,0.691762194884192,0.0188141849304415,0.160705975537849
"GO:0030315","T-tubule","CC",67,50,0.358269766921129,0.0188680719427771,0.160705975537849
"GO:0033017","sarcoplasmic reticulum membrane","CC",43,41,0.40540672772602,0.0190413586840621,0.161165104849428
"GO:0060079","excitatory postsynaptic potential","BP",75,54,0.340718191338331,0.0189884217880249,0.161165104849428
"GO:0050680","negative regulation of epithelial cell proliferation","BP",38,36,0.439371147344995,0.0191959028095655,0.161460864753354
"GO:0051209","release of sequestered calcium ion into cytosol","BP",44,40,0.410151325919968,0.0191660833177956,0.161460864753354
"GO:2000036","regulation of stem cell population maintenance","BP",17,15,0.783683713712872,0.0194736625611144,0.163288474891332
"GO:0007179","transforming growth factor beta receptor signaling pathway","BP",92,80,0.267520055016181,0.019725768866117,0.16460962883167
"GO:0016339","calcium-dependent cell-cell adhesion","BP",46,44,0.387374411201715,0.0197531554598004,0.16460962883167
"GO:0051592","response to calcium ion","BP",49,46,0.376193778653862,0.0201789920656023,0.167640857160389
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","BP",38,33,0.460331356027182,0.0202706523858235,0.167781296690615
"GO:0032956","regulation of actin cytoskeleton organization","BP",104,100,0.233848933804805,0.0203201792658633,0.167781296690615
"GO:0035094","response to nicotine","BP",39,38,0.421826607896353,0.0204054773320273,0.16797191706242
"GO:0001965","G-protein alpha-subunit binding","MF",31,31,0.483193430679881,0.0205666836049851,0.168420917613714
"GO:0009612","response to mechanical stimulus","BP",55,55,0.336482026460348,0.0206471569370887,0.168420917613714
"GO:0014850","response to muscle activity","BP",23,22,0.605023559022041,0.020630716198054,0.168420917613714
"GO:0071805","potassium ion transmembrane transport","BP",148,140,0.192671204656026,0.0207466652699811,0.168722880207678
"GO:0032420","stereocilium","CC",54,51,0.353586628687939,0.0209432610489673,0.169810224721357
"GO:0030510","regulation of BMP signaling pathway","BP",17,16,0.742539392575172,0.0210071154930814,0.169817999494969
"GO:0048706","embryonic skeletal system development","BP",22,22,0.603854400517789,0.0211338611729644,0.170143590605282
"GO:0050773","regulation of dendrite development","BP",15,15,0.777442253029513,0.0211734246086573,0.170143590605282
"GO:0070593","dendrite self-avoidance","BP",15,15,0.77659102723999,0.0214164116970126,0.17158549430841
"GO:0015085","calcium ion transmembrane transporter activity","MF",16,16,0.740699406284031,0.0216138808387187,0.172655261137693
"GO:0043068","positive regulation of programmed cell death","BP",17,17,0.716029324343846,0.0218098972252389,0.173351104699606
"GO:0045740","positive regulation of DNA replication","BP",31,29,0.503746473855267,0.02182939836958,0.173351104699606
"GO:0003007","heart morphogenesis","BP",29,29,0.502686382175553,0.0224690602482938,0.17358102762072
"GO:0003779","actin binding","MF",260,250,0.138094704103344,0.0227218992102143,0.17358102762072
"GO:0004197","cysteine-type endopeptidase activity","MF",79,60,0.316039215088649,0.0225632692505612,0.17358102762072
"GO:0005657","replication fork","CC",32,31,0.480614825908236,0.022245788912672,0.17358102762072
"GO:0006809","nitric oxide biosynthetic process","BP",16,16,0.73869837061067,0.0222919694131988,0.17358102762072
"GO:0007229","integrin-mediated signaling pathway","BP",111,90,0.247602769482111,0.0230155584771177,0.17358102762072
"GO:0009611","response to wounding","BP",57,51,0.352265592493526,0.0223746381218937,0.17358102762072
"GO:0010996","response to auditory stimulus","BP",20,19,0.662936587843369,0.0228316425218212,0.17358102762072
"GO:0015804","neutral amino acid transport","BP",28,22,0.600134198432748,0.0228106438306755,0.17358102762072
"GO:0030514","negative regulation of BMP signaling pathway","BP",61,46,0.374010071453707,0.0223498856415513,0.17358102762072
"GO:0031594","neuromuscular junction","CC",94,90,0.255136093898174,0.0230155584771177,0.17358102762072
"GO:0042472","inner ear morphogenesis","BP",20,18,0.68016014725589,0.0230090187086106,0.17358102762072
"GO:0060325","face morphogenesis","BP",18,18,0.680602295611129,0.0228343800045037,0.17358102762072
"GO:0071773","cellular response to BMP stimulus","BP",26,25,0.547373389510981,0.0224584562573073,0.17358102762072
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","BP",19,19,0.663103416486546,0.0227671461951431,0.17358102762072
"GO:0090128","regulation of synapse maturation","BP",18,18,0.682751807576035,0.0220028021876171,0.17358102762072
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","BP",16,15,0.772588231578619,0.0225967831057521,0.17358102762072
"GO:1902895","positive regulation of miRNA transcription","BP",56,56,0.330351746264347,0.0229994881406324,0.17358102762072
"GO:0017053","transcription repressor complex","CC",59,59,0.319113799838845,0.0235354502321853,0.175647007043624
"GO:0022904","respiratory electron transport chain","BP",18,17,0.710524593674924,0.0237118991034574,0.175647007043624
"GO:0030141","secretory granule","CC",106,99,0.233623420869084,0.0235729951057026,0.175647007043624
"GO:0048013","ephrin receptor signaling pathway","BP",48,48,0.360530836956048,0.0235507309658392,0.175647007043624
"GO:0061003","positive regulation of dendritic spine morphogenesis","BP",18,17,0.710876005057182,0.0235859956443671,0.175647007043624
"GO:0086091","regulation of heart rate by cardiac conduction","BP",45,42,0.391173535232167,0.0237448731744158,0.175647007043624
"GO:1902305","regulation of sodium ion transmembrane transport","BP",16,15,0.768901040030404,0.0237413099227614,0.175647007043624
"GO:0021537","telencephalon development","BP",15,15,0.76848148913627,0.0238751449298444,0.175840820487066
"GO:0030534","adult behavior","BP",18,18,0.677790233321926,0.023966452570089,0.175840820487066
"GO:0048814","regulation of dendrite morphogenesis","BP",18,18,0.677917214683663,0.0239142272164977,0.175840820487066
"GO:0032839","dendrite cytoplasm","CC",27,27,0.519171205580233,0.0242526947211269,0.177458741861904
"GO:0051289","protein homotetramerization","BP",68,68,0.292612813133707,0.0243686880555638,0.177825561486547
"GO:0016486","peptide hormone processing","BP",17,16,0.732081454109063,0.0246756020930081,0.179097111965381
"GO:0048024","regulation of mRNA splicing, via spliceosome","BP",27,27,0.518561160257104,0.0246261040283299,0.179097111965381
"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP",112,100,0.231697577474815,0.0253730445411314,0.18366546986878
"GO:0007254","JNK cascade","BP",45,45,0.376743094498902,0.0256620114700527,0.18526051061268
"GO:0005871","kinesin complex","CC",47,45,0.376590441409161,0.0258336469294761,0.185507571036132
"GO:0043409","negative regulation of MAPK cascade","BP",55,48,0.35864176900445,0.0257796058038576,0.185507571036132
"GO:2000179","positive regulation of neural precursor cell proliferation","BP",18,18,0.672795711398727,0.0261068182223942,0.186971907693539
"GO:0001975","response to amphetamine","BP",20,20,0.629645850719705,0.026303299978033,0.187880714128807
"GO:0035176","social behavior","BP",42,42,0.388691131642482,0.0264579983804521,0.188487059702429
"GO:0000902","cell morphogenesis","BP",57,57,0.323336292831744,0.0267252736692115,0.189465414421307
"GO:0006812","monoatomic cation transport","BP",53,51,0.348665966399611,0.0267356751461178,0.189465414421307
"GO:0005544","calcium-dependent phospholipid binding","MF",59,54,0.334487494567564,0.0270206330669945,0.190230342738736
"GO:0010719","negative regulation of epithelial to mesenchymal transition","BP",53,37,0.424082866916742,0.0270092640856736,0.190230342738736
"GO:0036120","cellular response to platelet-derived growth factor stimulus","BP",24,22,0.591733579848365,0.027054982078398,0.190230342738736
"GO:0007018","microtubule-based movement","BP",85,82,0.259428904007098,0.0273373839939418,0.190752132876574
"GO:0008654","phospholipid biosynthetic process","BP",25,25,0.539398978182144,0.0274117879837447,0.190752132876574
