"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"AGPAT4",-1.31925644561951,0.85825076436956,-10.5511101098482,1.46279263180314e-06,0.000414684701899542
"ARHGDIB",-3.39637986233208,2.82152905988551,-10.5032617578248,1.52266691843387e-06,0.000421847948538839
"NET1",-1.05294658023616,5.53559723995373,-10.362075840108,1.71557950421577e-06,0.000448315289580159
"DUSP13",-1.57218287332839,2.04958706955548,-10.3580373685843,1.72147825974999e-06,0.000448315289580159
"BTBD1",-1.07827291668176,4.61226439767529,-10.3532272824965,1.72853310994811e-06,0.000448315289580159
"IGSF10",-1.17773261009966,0.489367820231654,-10.3254289490299,1.76993059100506e-06,0.000449488623007326
"WNT5B",-1.95926506731036,1.66264581495026,-10.242224271614,1.90047766508001e-06,0.000470318494690637
"PASD1",-1.39308043922824,0.608968855808243,-10.2248098867448,1.92911605697554e-06,0.000470318494690637
"RAB11A",-0.899488124541971,4.6357212112398,-10.0823509928271,2.18197934364783e-06,0.000518163767613779
"HOTS",4.58104410094559,4.75052360376988,10.0674923899634,2.21037866414409e-06,0.000518163767613779
"CMPK2",-1.06776977961737,1.75138799098636,-9.71650874930277,3.01437498427161e-06,0.000693306246382471
"BBS4",-1.04312684792946,3.42525196974873,-9.52887391163673,3.57190457289094e-06,0.000794326087313336
"EPCAM",-1.32451088247508,5.04120625250888,-9.52519273234668,3.5839158984605e-06,0.000794326087313336
"IL18",-1.82775125956271,1.46918829100737,-9.43113972577085,3.90631480298037e-06,0.000836103440558199
"SH3GL3",-2.4483453369049,1.47808746717264,-9.42286938510139,3.93614841857225e-06,0.000836103440558199
"COL1A2",-1.82757071898741,0.984297267052021,-9.40690710854041,3.99443717999605e-06,0.000836103440558199
"C10orf128",2.3220153391617,4.06616408224972,9.39279217845333,4.04676808801753e-06,0.000836103440558199
"SUGCT",2.02816851863861,1.49482888444113,9.26300246378748,4.56474220345494e-06,0.000927403457668596
"LEF1",-3.75781359894709,1.93410048263103,-9.22085212008951,4.74824355558467e-06,0.000945388593368541
"SSX1",-5.48400397064981,2.54137350520452,-9.20742664553129,4.80837512623868e-06,0.000945388593368541
"HYAL1",-1.42509635182134,0.961404484363478,-9.18220417486848,4.92361110044379e-06,0.000952679671657298
"NCOA2",1.03913261643165,1.67632052931793,9.15650400144338,5.04414643342744e-06,0.000960752265991884
"PRDM9",2.75829257167426,1.92680548367361,9.12948055316998,5.17438117064142e-06,0.000970395484155675
"BMX",-1.33269013473182,0.556514399136404,-9.11217194865459,5.25972797436771e-06,0.000971455818296097
"EPB41L2",-0.941487256691491,3.55615392413729,-9.05031014762807,5.57758813072802e-06,0.00100567028610453
"SPRED1",-0.779489537237394,2.05685475401389,-9.0442248678605,5.60997370427464e-06,0.00100567028610453
"IFT46",-0.793760450256984,2.54366716452624,-8.89752006199562,6.4564883767861e-06,0.00114064627989888
"SAMSN1",-1.557673337015,4.97660970504346,-8.87166222850979,6.61970159956919e-06,0.00115277374998212
"SLC44A1",1.86970215321232,1.0897467307069,8.8479469183948,6.77336497591299e-06,0.00116291998670957
"FAM84A",2.08432747221088,0.879607272243215,8.81088954141547,7.02134690721952e-06,0.00118875303887508
